数据集总长度：1115394
Before CTE Training: train eu loss: 1.1262810230255127, eval eu loss: 1.461101770401001
Before CTE Training: train eu acc: 0.64453125, eval eu acc: 0.56787109375
epoch   0 summary: train_cos_loss : 0.025683, train_cro_loss : 4.1264, train_tot_loss : 0.0258, valid_cos_loss : 0.0258, valid_cro_loss : 0.0000, valid_tot_loss : 0.0258, 
epoch 4374 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8227, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4375 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8227, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4376 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8231, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4377 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8228, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4378 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8228, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4379 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8228, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4380 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8227, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1536, accuracy: 0.7874, valid loss: 1.4960, accuracy: 0.5425, 
epoch 4381 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8228, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4382 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8224, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4383 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8222, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4384 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8219, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4385 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8217, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4386 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8216, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4387 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8216, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4388 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8214, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4389 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8213, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4390 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8211, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1518, accuracy: 0.7871, valid loss: 1.4956, accuracy: 0.5400, 
epoch 4391 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8210, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4392 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8208, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4393 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8206, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4394 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8206, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4395 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8202, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4396 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8202, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4397 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8203, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4398 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8200, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4399 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8201, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4400 summary: train_cos_loss : 0.000222, train_cro_loss : 0.8200, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1516, accuracy: 0.7899, valid loss: 1.4980, accuracy: 0.5415, 
epoch 4401 summary: train_cos_loss : 0.000223, train_cro_loss : 0.8207, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4402 summary: train_cos_loss : 0.000223, train_cro_loss : 0.8212, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4403 summary: train_cos_loss : 0.000223, train_cro_loss : 0.8228, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4404 summary: train_cos_loss : 0.000223, train_cro_loss : 0.8240, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4405 summary: train_cos_loss : 0.000222, train_cro_loss : 0.8241, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4406 summary: train_cos_loss : 0.000222, train_cro_loss : 0.8242, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4407 summary: train_cos_loss : 0.000222, train_cro_loss : 0.8246, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4408 summary: train_cos_loss : 0.000221, train_cro_loss : 0.8253, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4409 summary: train_cos_loss : 0.000221, train_cro_loss : 0.8258, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4410 summary: train_cos_loss : 0.000221, train_cro_loss : 0.8262, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1571, accuracy: 0.7864, valid loss: 1.4988, accuracy: 0.5415, 
epoch 4411 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8261, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4412 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8260, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4413 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4414 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8274, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4415 summary: train_cos_loss : 0.000219, train_cro_loss : 0.8280, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4416 summary: train_cos_loss : 0.000219, train_cro_loss : 0.8276, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4417 summary: train_cos_loss : 0.000219, train_cro_loss : 0.8278, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4418 summary: train_cos_loss : 0.000219, train_cro_loss : 0.8280, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4419 summary: train_cos_loss : 0.000218, train_cro_loss : 0.8278, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4420 summary: train_cos_loss : 0.000218, train_cro_loss : 0.8278, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1589, accuracy: 0.7847, valid loss: 1.4963, accuracy: 0.5391, 
epoch 4421 summary: train_cos_loss : 0.000218, train_cro_loss : 0.8280, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4422 summary: train_cos_loss : 0.000218, train_cro_loss : 0.8279, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4423 summary: train_cos_loss : 0.000218, train_cro_loss : 0.8277, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4424 summary: train_cos_loss : 0.000217, train_cro_loss : 0.8278, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4425 summary: train_cos_loss : 0.000217, train_cro_loss : 0.8278, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4426 summary: train_cos_loss : 0.000217, train_cro_loss : 0.8280, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4427 summary: train_cos_loss : 0.000217, train_cro_loss : 0.8277, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4428 summary: train_cos_loss : 0.000217, train_cro_loss : 0.8275, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4429 summary: train_cos_loss : 0.000217, train_cro_loss : 0.8276, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4430 summary: train_cos_loss : 0.000216, train_cro_loss : 0.8274, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1577, accuracy: 0.7864, valid loss: 1.4973, accuracy: 0.5420, 
epoch 4431 summary: train_cos_loss : 0.000216, train_cro_loss : 0.8268, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4432 summary: train_cos_loss : 0.000216, train_cro_loss : 0.8268, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4433 summary: train_cos_loss : 0.000216, train_cro_loss : 0.8266, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4434 summary: train_cos_loss : 0.000216, train_cro_loss : 0.8267, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4435 summary: train_cos_loss : 0.000216, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4436 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4437 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4438 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4439 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8263, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4440 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8270, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1571, accuracy: 0.7857, valid loss: 1.4976, accuracy: 0.5425, 
epoch 4441 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8261, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4442 summary: train_cos_loss : 0.000215, train_cro_loss : 0.8260, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4443 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8261, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4444 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8261, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4445 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8260, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4446 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8258, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4447 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8255, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4448 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8253, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4449 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8255, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4450 summary: train_cos_loss : 0.000214, train_cro_loss : 0.8256, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1563, accuracy: 0.7894, valid loss: 1.4978, accuracy: 0.5454, 
epoch 4451 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8255, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4452 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4453 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8249, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4454 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8250, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4455 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8249, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4456 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8252, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4457 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8249, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4458 summary: train_cos_loss : 0.000213, train_cro_loss : 0.8250, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4459 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8248, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4460 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1558, accuracy: 0.7886, valid loss: 1.5007, accuracy: 0.5425, 
epoch 4461 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4462 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4463 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8255, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4464 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8254, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4465 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8253, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4466 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8252, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4467 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8249, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4468 summary: train_cos_loss : 0.000212, train_cro_loss : 0.8248, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4469 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8254, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4470 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1569, accuracy: 0.7822, valid loss: 1.5008, accuracy: 0.5435, 
epoch 4471 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8261, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4472 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8259, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4473 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8257, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4474 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8256, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4475 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8253, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4476 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4477 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8250, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4478 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8249, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4479 summary: train_cos_loss : 0.000211, train_cro_loss : 0.8250, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4480 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8248, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1559, accuracy: 0.7837, valid loss: 1.4981, accuracy: 0.5459, 
epoch 4481 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4482 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8248, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4483 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8247, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4484 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8247, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4485 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8244, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4486 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8244, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4487 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8243, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4488 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8241, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4489 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8240, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4490 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8237, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1544, accuracy: 0.7837, valid loss: 1.4999, accuracy: 0.5439, 
epoch 4491 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8236, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4492 summary: train_cos_loss : 0.000210, train_cro_loss : 0.8235, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4493 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8231, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4494 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8233, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4495 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8235, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4496 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8237, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4497 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8238, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4498 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8237, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4499 summary: train_cos_loss : 0.000209, train_cro_loss : 0.8234, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4500 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8232, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
train loss: 1.1549, accuracy: 0.7829, valid loss: 1.5007, accuracy: 0.5425, 
epoch 4501 summary: train_cos_loss : 0.000221, train_cro_loss : 0.8240, train_tot_loss : 0.0003, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4502 summary: train_cos_loss : 0.000221, train_cro_loss : 0.8251, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4503 summary: train_cos_loss : 0.000221, train_cro_loss : 0.8257, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4504 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4505 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
epoch 4506 summary: train_cos_loss : 0.000220, train_cro_loss : 0.8265, train_tot_loss : 0.0002, valid_cos_loss : 0.0002, valid_cro_loss : 0.0000, valid_tot_loss : 0.0002, 
