数据集总长度：1115394
Before CTE Training: train eu loss: 0.2912406623363495, eval eu loss: 1.5121827125549316
Before CTE Training: train eu acc: 1.0, eval eu acc: 0.5556640625
epoch   0 summary: train_cos_loss : 0.015124, train_cro_loss : 4.4493, train_tot_loss : 0.0155, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 502 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001930, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 503 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001910, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 504 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001891, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 505 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001878, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 506 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001866, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 507 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001856, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 508 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001848, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 509 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001841, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 510 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001836, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0917, accuracy: 0.4744, 
epoch 511 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001832, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 512 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001828, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 513 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001825, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 514 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001823, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 515 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001821, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 516 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001819, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 517 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001818, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 518 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001816, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 519 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001815, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 520 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001814, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0952, accuracy: 0.4739, 
epoch 521 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001917, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 522 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001899, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 523 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001884, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 524 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001871, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 525 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001861, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 526 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001852, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 527 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001845, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 528 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001839, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 529 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001834, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 530 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001829, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0969, accuracy: 0.4705, 
epoch 531 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001825, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 532 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001822, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 533 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001820, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 534 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001818, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 535 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001816, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 536 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001815, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 537 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001814, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 538 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001813, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 539 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001812, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 540 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001811, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0956, accuracy: 0.4727, 
epoch 541 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001911, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 542 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001894, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 543 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001879, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 544 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001867, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 545 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001858, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 546 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001850, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 547 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001842, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 548 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001837, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 549 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001832, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 550 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001828, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1045, accuracy: 0.4714, 
epoch 551 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001825, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 552 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001822, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 553 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001819, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 554 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001817, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 555 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001816, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 556 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001814, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 557 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001813, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 558 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001812, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 559 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001811, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 560 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001810, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1038, accuracy: 0.4722, 
epoch 561 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001900, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 562 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001881, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 563 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001867, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 564 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001856, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 565 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001847, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 566 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001839, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 567 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001833, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 568 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001827, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 569 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001823, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 570 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001819, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1069, accuracy: 0.4685, 
epoch 571 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001816, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 572 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001814, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 573 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001812, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 574 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001810, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 575 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001808, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 576 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001807, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 577 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001806, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 578 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001805, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 579 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001804, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 580 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001803, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1136, accuracy: 0.4680, 
epoch 581 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001908, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 582 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001889, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 583 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001876, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 584 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001863, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 585 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001853, valid_cro_loss : 0.0000, valid_tot_loss : 0.0019, 
epoch 586 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001845, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 587 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001838, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 588 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001833, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 589 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001829, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 590 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001825, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0909, accuracy: 0.4712, 
epoch 591 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001822, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 592 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001820, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 593 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001818, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 594 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001816, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 595 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001814, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 596 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001813, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 597 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001812, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 598 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001811, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 599 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001810, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
完成匹配，当前 N_train4valid = 16375，S_cos = 643
epoch 600 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001810, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0865, accuracy: 0.4712, 
epoch 601 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002447, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 602 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002418, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 603 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002393, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 604 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002373, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 605 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002356, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 606 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002343, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 607 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002331, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 608 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002323, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 609 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002314, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 610 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002308, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0968, accuracy: 0.4758, 
epoch 611 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002303, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 612 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 613 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 614 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002292, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 615 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002289, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 616 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002286, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 617 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002284, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 618 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002283, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 619 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002281, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 620 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002280, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0970, accuracy: 0.4773, 
epoch 621 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002387, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 622 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002368, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 623 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002352, valid_cro_loss : 0.0000, valid_tot_loss : 0.0024, 
epoch 624 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002338, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 625 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002328, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 626 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002319, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 627 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002312, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 628 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002306, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 629 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 630 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.0981, accuracy: 0.4751, 
epoch 631 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002292, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 632 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002289, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 633 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002286, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 634 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002284, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
epoch 635 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002282, valid_cro_loss : 0.0000, valid_tot_loss : 0.0023, 
